record_id,source_system,customer_id,customer_name,customer_email,phone_raw,age_raw,gender_raw,signup_date_raw,order_id,order_date_raw,ship_date_raw,delivery_date_raw,customer_timezone,country_raw,city_raw,postal_code_raw,product_category_raw,product_name_raw,sku_raw,quantity_raw,unit_price_raw,currency_raw,discount_raw,shipping_cost_raw,item_weight_raw,payment_method_raw,order_status_raw,returned_flag_raw,return_reason_raw,satisfaction_score_raw,loyalty_points_raw,site_visits_last30_raw,support_tickets_90d_raw,distance_to_warehouse_km_raw,campaign_source_raw,customer_segment_raw,support_ticket_date_raw,complaint_text_raw,ingestion_batch,data_source_note
GM-01747,web,CUST-000238,Nguyễn Reyes,nguyn.reyes926@hotmail.com,+1 (2) 213-6819,26,F,11 Apr 2024,ORD-PC8CX35F,2025/02/08,45705,03/14/2025 12:00 AM,America/New_York,Switzerland,Lausanne,0000,Sporting Goods,Jump Rope,SKU-SPO-6719,1,138.62,CHF,11.2%,18.78 ,11.01 lbs,wire,delivrd,No,NA,2,173,11,0,1135.05,Influencer,Occasional Buyer,"May 01, 2025",NULL,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-01590,call centre,CUST-001286,Chloe Garcia,chloe.garcia145@hotmail.com,+81-07-8657-6019,26,Non-binary,?,ORD-0SHEB9AG,16-Mar-2026 00:00,03/26/2026,04/13/2026,UTC+8,Switzerland,Bern,N/A,Book,Data Science Handbook,SKU-BOO-1403,2,40.15,CHF,11.2%,2.15,2.31 kg,Apple Pay,Returnd,returned,DAMAGED,4,998,0,0,801.11,Influencer,Occasional Buyer,2026-04-14 00:00,Package arrived late.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00566,Store,CUST-001083,JosÃ© Lopez,jos.lopez368@outlook.com,+41 03 527 03 20,24,Non-binary,20240821,ORD-1S7YKCCU,20260317,03/25/2026 12:00 AM,2026/04/09,JST,Frnce,Nice,N/A,Electronics,4K Action Camera,sku_724017,1,€536.51,EUR,16%,21.10,1.066,Apple Pay,ok,No,none,1,508,19,1,1398.16,Facebook,vip,30/04/26,Package arrived late.,batch_C_windows1252,Currency conversion not yet standardized.
GM-00431,APP,CUST-001018,Zoë Brown,zo.brown630@example..com,+81-66-1187-0074,-,F,18 Jan 2023,ORD-BGNPQ4LE,"Aug 26, 2026",05-Sep-2026 00:00,04 Sep 2026,Europe/Zurich,Switzerland,Zurich,N/A,Home/Kitchen,Ceramic Pan Set,,3,219.86,CHF,4.8%,0.66,na,applepay,Completed,NA,none,1,425,32,0,895.5,google,NEW, 10/09/26 ,Customer wrote: “not what I expected”.,api_stream_v2,Currency conversion not yet standardized.
GM-00492,web,CUST-000431,Mia Gonzales,mia.gonzales592@hotmail.com,+81-74-9205-0318,20,,2022-05-22,ORD-D0YZR0Q2,27-Dec-2025 00:00,30-12-2025,22/01/26,AEST,DE,Munich,1902,Apparel,Running Shoes,,2,None,EUR,19.1%,25.96,6.508,PayPal,shipped,No,unknown,2,348,9,?,276.31,Organic,OCC,2026-02-06,?,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00067,Market Place,CUST-000172,Aiko Gonzales,aiko.gonzales779@company.com,+81-46-4520-5996,76,NB,2026/08/05,ORD-XLZS49CD,12/18/2026 12:00 AM,2026-12-25,31-Dec-2026 00:00,,France,Marseille,N/A,NA,CafÃ© Espresso Maker,sku_809553,1,97.27,EUR,0.42,23.01,0.725,COD,delivrd,No,,1,330,10,na,988.25,facebook,Loyal,09/02/27,None,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-01909,Market Place,CUST-000656,José Kowalski,jos.kowalski699@company.com,+81-83-7831-9029,37,NB,2024-01-05,ORD-63JWF4EI,20250925,20250925,"Oct 03, 2025",AEST,Canada,Ottawa,N/A,Beauty,Hair Dryer,SKU-BEA-4972,NA,170.77,CAD,3%,CAD 3.05,1.355,PayPal,complete,No,,5,649,19,0,725.15,AFF,N,2025/10/02,Great service — fast delivery!,api_stream_v2,Some returns are recorded only in support tickets.
GM-00479,mobile,CUST-001085,Emma Brown,emma.brown917@outlook.com,+81-63-1413-1929,21,unknown,02/25/2023,ORD-XB2BB1PM,24-03-2026,2026-03-25,23-03-2026,JST,brazil,Salvador,85862,Beauty,Hydrating Toner,BE 604,1,325.98 ,BRL,28.2%,NA,0.426,cash delivery,on the way,No,,5,664,13,0,767.95,NA,?,04/12/2026,Missing manual in box.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00007,WEB,N/A,Søren Reyes,sren.reyes677@example..com,+1 (0) 539-5024,70,NB,2022/04/05,ORD-DS8B25SQ,2024-04-09 00:00,20240415,20 Apr 2024,Europe/Zurich,Brasil,Brasília,T3C 3I9,Personal Care,Aloe Moisturizer,SKU-BEA-9282,1,291.18,BRL,20.7%,72.42,0.978,GCASH,Delivered,No,,5,600,15,0,401.13,unknown,churn risk,07-Jun-2024 00:00,Address contains special characters and courier could not read it.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00789,web,CUST-000572,François Núñez,franois.nez4@example..com,+1 (8) 530-3417,45,,11/11/24,ORD-HS6WLY8M,"Dec 06, 2025",2025-12-12 00:00,30 Dec 2025,Europe/Zurich,Switzerland,Basel,?,FASHN,Cotton Polo Shirt,sku_966114,1,370.20,BRL,7.2%,154.54,4.435,debit-card,RMA,Yes,dmgd item,2,69,14,1,178.05,Organic,V.I.P.,28-Dec-2025 00:00,Received wrong color.,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00512,call centre,CUST-000667,André Núñez,andr.nez983@hotmail.com,+81-13-1439-6926,67,Male,04/09/23,ORD-QV0IPNJM,"Mar 05, 2025","Mar 13, 2025",16 Mar 2025,UTC+8,Nippon,Yokohama,N/A,Fashion,Linen Dress,SKU-FAS-8910,5,13389.98,JPY,9.7%,"2.968,16",4175 g,applepay,DELIVERED,No,,3,437,16,1,182.19,Influencer,repeat,"Mar 16, 2025",El producto llegÃ³ tarde.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00530,Partner API,CUST-000198, Isabella Nguyễn ,isabella.nguyn133@yahoo.com,+63 912 534 0444,28,F,2022/09/02,ORD-8LN27241,20250726,28 Jul 2025,08/21/2025,GMT+1,Singapore,Singapore,0000,Elec.,4K Action Camera,SKU-ELE-9074,1,577.87 ,SGD,4.6%,-,NULL,card,on hold,No,,4,690,15,1,37.61,NA,V.I.P.,08/10/25,Entrega atrasada em SÃ£o Paulo.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01698,web,CUST-001205,Jürgen Miller,jrgen.miller491@hotmail.com,+81-46-3093-0431,57,N/A, 2024-09-25 ,ORD-X4HXXSJC,20250628,"Jul 03, 2025",20250630,PST,FR,unknown,X4H 5O3,Personal Care,Hydrating Toner,sku_274429,1,136.32,EUR,21.8%,23.31,12.25 lbs,na,RETURN,1,n/a,3,369,18,5,1388.19,AFF,NA,20 Jul 2025,N/A,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00505,web,CUST-000986,Lucas Brown,lucas.brown559@yahoo.com,+1 (6) 977-9109,30 years,female,05/10/2023,ORD-5NQKDN92,12/02/25,22 Feb 2025,unknown,,PHL,Makati,H7D 4P8,Electronic,CafÃ© Espresso Maker,EL 251,1,42115.43,PHP,0.27,515.33 ,2.585,Debit Card,pending,No,,3,70,30,2,32.24,Organic,N,06 Mar 2025,NULL,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01942,Call Center,CUST-000162,Paulo Wilson,paulo.wilson450@yahoo.com,+1 (9) 363-1088,20,female,15-01-2024,ORD-QCKZ4IWZ,09/12/2025 12:00 AM,09/17/2025 12:00 AM, 01-10-2025 ,EST,Brazil,Sao Paulo,6994,Home and Kitchen,Bamboo Organizer,SKU-HOM-2527,2,391.94,BRL,38.3%,97.52,0.768,applepay,Delivered,No,,2,474,14,1,664.1,,loyal,25 Nov 2025,Payment failed twice but card was charged.,legacy_excel_export,Some returns are recorded only in support tickets.
GM-01635,in-store,CUST-000799,Søren Mendoza,sren.mendoza984@hotmail.com,+41 41 348 08 63,NULL,,14/06/22,ORD-GXEFR69Q,20240213,20240218,03/03/24,America/New_York,Switzerland,Bern,26886,Media/Books,Data Science Handbook,BO 348,6,68.69,CHF,7.2%,18.37,6.86 kg,Apple Pay,delivered,No,,1,324,15,0,686.54,AFF,Occasional,03/14/2024 12:00 AM,Received wrong color.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-00006,Market Place,CUST-000614,Jay Kowalski,jay.kowalski442@hotmail.com,+81-92-2219-6937,77,NB,?,ORD-6YFPMVXP,2024-11-21,11/30/2024,21/12/24,AEST,Switzerland,Lausanne,N/A,Apparel,Leather Wallet,sku_940886,2,81.53,CHF,16%,CHF 19.76,5.60 kg,Debit Card,delivered,No,,4,597,12,0,1385.35,FB,V.I.P.,30 Dec 2024,NA,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01679,call centre,CUST-000265,Ana Dela Cruz,ana.dela.cruz198@gmai.com,+1 (9) 954-9261,43,NB,28 Oct 2024,ORD-W5JA9X68,2025-03-21,03/19/2025,04/17/2025,CET,AUS,Brisbane,2832,Sporting Goods,FOAM ROLLER,SP 453,one,NULL,AUD,18%,9.59,7.202,Apple Pay,DELIVERED,None,,3,770,15,2,1011.34,Email Campaign,at-risk,20250410,Package arrived late.,batch_A_utf8,Dates came from mixed regional settings.
GM-01574,marketplace,CUST-000366,Jay Müller,jay.mller91@hotmail.com,+81-14-5598-6256,63,,"Feb 04, 2024",ORD-JYLJMDKF,2025-07-26 00:00,2025-07-25,NA,CET,Japan,Kyoto,G8B 7L6,READING,Data Science Handbook,,1,"10.270,71",JPY,4.6%,1207.36,5.457,g-cash,ok,No,,1,501,21,0,355.19,NULL,Occasional,2/30/25,El producto llegÃ³ tarde.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01010,in-store,CUST-001273,Zoë Müller,zo.mller at gmail.com,+1 (9) 987-1209,29,male,2024-07-21,ORD-YTY4FY8X,11-10-2024,"Oct 11, 2024",26 Oct 2024,America/New_York,Australia,Brisbane,na,elec,Smart Watch,SKU-ELE-4939,1,49.70,AUD,-5%,31.76,4.059,Apple-Pay,delivrd,No,,5,306,0,1,1192.34,Organic,At Risk,2024/11/03,Package arrived late.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-01441,Store,CUST-001020,Søren Dubois,sren.dubois216@hotmail.com,+41 91 219 11 72,23,F,22/01/23,ORD-37WH2F6N,2025-12-23,12/29/2025 12:00 AM,26 Dec 2025,GMT+1,Brasil,Brasília,6382,books,Data Science Handbook,,1 pcs,R$387.16,BRL,0.2%,135.47,1.220,Apple Pay,complete,No,,4,642,29,0,622.03,Email Campaign,-,18-02-2026,Produit arrivé cassé.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-00175,mobile,CUST-001214,Renée Wong,rene.wong422@gmai.com,+81-45-1160-8958,NA,female,2024-01-22,ORD-G1HZVNAS,2024-11-28 00:00,12/06/2024,2024/12/30,America/New_York,Switzerland,Geneva,10921,elec,Wireless Mouse,EL 691,2,167.31,CHF,7.6%,16.41,0.421,Apple Pay,Delivered,No,,4,256,0,0,611.52,,Dormant,02/17/2025,Great service — fast delivery!,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-00150,Web ,CUST-000981,Jürgen François,jrgen.franois222@gmai.com,+1 (6) 885-0162,53,Non-binary,44481,ORD-SUYQO89L,2024-03-09,03/19/2024,2024/04/04,America/New_York,NULL,Ottawa,N/A,Fashion,Leather Wallet,SKU-FAS-9126,1,257.17,CAD,7.9%,"44,47",6.32 kg,paypal,delivered,No,,4,622,17,8,602.69,facebook,VIP,04/26/2024 12:00 AM,Customer can’t access return portal.,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-01479,Partner API,CUST-000482,Björk Nguyễn,bjrk.nguyn467@company.com,+1 (2) 999-8269,28,Male,"Jun 18, 2023",ORD-FQPY25MC,2026/02/21,02/21/2026,2026/03/11,CET,Brazil,Brasília,66794,books,PRODUCTIVITY JOURNAL,sku_594606,2,BRL 245.14,BRL,N/A,-,3.264,BT,In Transit,No,,NA,692,21,0,1079.3,none,Occasional Buyer,,Great service — fast delivery!,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-00502,Call Center,CUST-000785,Ava Müller,ava.mller133@hotmail.com,+41 17 194 94 52,35,Prefer not to say,,ORD-NTGXH2YL,not a date,05/11/2025,25/05/25,,Australia,Sydney,37267,Sporting Goods,YOGA MAT,SKU-SPO-8413,1,398.68,AUD,8.2%,15.53,5.61 lbs,paypal,DELIVERED,No,,4,347,0,1,414.62,facebook,New,2025-06-24 00:00,Payment failed twice but card was charged.,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01197,mobile,CUST-000841,Juan Miller,juan.miller88@company.com,+81-71-4830-2787,45,,"Jul 08, 2023",ORD-E457IY7X,2024/07/09,"Jul 16, 2024",2024-08-01,GMT+1,France,Paris,18638,home kitchen,Ceramic Pan Set,SKU-HOM-3847,2,€129.19,EUR,None,1.48,11.225,Pay Pal,delivrd,No,,1,1066,4,1,1216.64,google,V.I.P.,08/25/2024,The size chart didnâ€™t match.,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00869,in-store,CUST-001140,Liam Kowalski,liam.kowalski176@yahoo.com,+63 974 130 6701,50,F,02/15/2022,ORD-3H761IIA,24-03-2025,27-Mar-2025 00:00,29/03/25,UTC+8,Nippon,Kyoto,0000,Book,Data Science Handbook,BO 831,4,¥985.81,JPY,26.3%,2001.20,0.163,CC,DELIVERED,No,,1,426,19,2,324.46,,-,22-Mar-2025 00:00,Customer wrote: “not what I expected”.,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01332,APP,CUST-000269,María Núñez,mara.nez647@example..com,+1 (9) 344-4444,53,NB,"Apr 15, 2023",ORD-PHC1GLH7,2024/07/10, 09 Jul 2024 ,-,Asia/Manila,America,New York,N/A,Sporting Goods,Cycling Gloves,sku_436764,1,152.43,USD,11.5%,31.10,-,PayPal,delivrd,No,,NA,205,8,0,348.43,Google Ads,V.I.P.,07/19/2024 12:00 AM,Produit arrivé cassé.,batch_C_windows1252,Dates came from mixed regional settings.
GM-01961,mobile,CUST-000011,Aiko Gonzales,aiko.gonzales785@gmai.com,+63 910 373 8443,49,male,20230701,ORD-S0F5LP8E,"Nov 15, 2024",25/11/24,20-12-2024,CET,Philippines,Taguig,X9D 2Y9,Health & Beauty,Aloe Moisturizer,BE 415,2 pcs,2614.22 ,PHP,6.0%,400.38,6113 g,bank xfer,pending,No,,3,0,17,0,26.59,none,New,22/01/25,Produit arrivé cassé.,api_stream_v2,Duplicate order records possible due to API retry.
GM-00189,Partner API,CUST-000212,Aiko Lee,aiko.lee@hotmailcom,+81-08-1971-4083,17,unknown,-,ORD-AY4L6SOE,07/09/2025 12:00 AM,08-07-2025,13/07/25,PST,switzerland,Basel,6707,Fitness,Trail Running Bag,,1,22.24,CHF,10.5%,14.31,5.407,Debit Card,Delivered,No,,4,344,1,1,190.65,email,Loyal,01-Aug-2025 00:00,Customer can’t access return portal.,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01779,partner-api,CUST-001143,Yuki Wilson,yuki.wilson934@gmai.com,+81-80-2498-3837,22,Prefer not to say,20220720,ORD-BFLP17T3,2024/05/29,05/31/2024,2024-06-17 00:00,PST,Switzerland,Geneva,9055,Clothes,Linen Dress,FA 205,2,"26,37",CHF,0.2%,27.41,3.109,credit_card,N/A,No,,5 stars,857,4,2,764.55,?,churn risk,15 Jul 2024,N/A,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01230,Mobile App,CUST-000169,Liam Kowalski,liam.kowalski122@company.com,+63 905 298 2103,23,Female,2021-05-05,ORD-G27EKQC4,30/05/25,07/06/25,"Jun 15, 2025",America/New_York,Australia,Melbourne,11273,sports,Trail Running Bag,,1,A$90.08,AUD,30.0%,28.04,5132 g,G Cash,DELIVERED,No,,5,0,12,0,750.51,email,V.I.P.,31/07/25,Payment failed twice but card was charged.,api_stream_v2,Some returns are recorded only in support tickets.
GM-01103,Call Center,CUST-000760,?,yuki.johnson485@outlook.com,+41 31 614 40 31,55,M,27 Apr 2022,ORD-ASRR9Q9E,13-11-2024,-,2024/12/02,PST,S'pore,Singapore,N/A,Home & Kitchen,Kitchen Scale,HO 318,1,205.22,SGD,0.34,-,13931 g,na,RMA,Returned,defect,1,529,8,0,25.31,Email Campaign,NEW,15-Jan-2025 00:00,Payment failed twice but card was charged.,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01834,Mobile App,CUST-001321,Renée Lee,rene.lee671@hotmail.com,+1 (3) 739-5255,33,female,06/15/2024,ORD-9DUOL4YS,30 Jun 2025,2025/07/02,06-Jul-2025 00:00,GMT+1,Singapore,Singapore,0000,FASHN,Travel Backpack,sku_940928,1,S$99.41,SGD,21.8%,S$8.06,3.08kg,Apple Pay,on hold,No,,5,0,3,0,15.02,email,premium,05-Jul-2025 00:00,Missing manual in box.,legacy_excel_export,NA
GM-01529,web,CUST-000726,Juan Miller,juan.miller703@gmail.com,+1 (3) 761-2395,19,M,20-03-2022,ORD-EJZZULBJ,12-01-2024,20240122,21 Jan 2024,GMT+1,na,Singapore,B2C 6T8,Beauty,Vitamin C Serum,,1 pcs,"77,43",SGD,16.5%,5.82,3.91 kg,cash delivery,complete,No,,2,656,20,1,25.83,none,loyal,2024-02-26,Address contains special characters and courier could not read it.,legacy_excel_export,Dates came from mixed regional settings.
GM-00441,in-store,CUST-000796,Sofia Gonzales,sofia.gonzales759@gmai.com,+81-63-1805-8309,24,male,27/02/25,ORD-LRI0TT5I,25-10-2025,23-10-2025,2025-10-30 00:00,,Germany,Berlin,95767,Home & Kitchen,Kitchen Scale,sku_703839,1,185.21,EUR,11.0%,29.39,2.927,GCASH,ok,No,,1,348,30,3,112.59,Influencer,Loyal,2025/10/28,NA,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01333,Web ,CUST-000724,Liam Hernández,liam.hernndez297@gmai.com,+81-64-2942-8473,65,F,?,ORD-EJ10M8JE,29-07-2024,04/08/24,16/08/24,America/New_York,japan,Kyoto,0000,Elec.,4K Action Camera,,1,34984.23,JPY,14.7%,"¥2,891.25",3.412,Cash on Delivery,-,No,NULL,2,278,18,0,-,google,loyal,2024-09-27,No complaint.,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-01409,web,CUST-000365,Liam Dubois,liam.dubois831@gmai.com,+41 88 649 18 02,30,male,16-05-2022,NULL,2025-01-22 00:00,2025-01-31 00:00,2025-02-12 00:00,,DE,NA,N/A,Electronics ,USB-C Hub,,2,€125.78,EUR,16.5%,19.10,6.637,Cash on Delivery,returned,Returned,damaged,1,606,26,0,998.62,facebook,VIP,02/07/2025 12:00 AM,Produit arrivé cassé.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-01774,Store,CUST-000519,Aiko Santos,aiko.santos95@yahoo.com,+1 (1) 139-5107,68,Female,07-03-2022,ORD-712EEP0O,2024/08/25,2024/08/26,2024-08-25,AEST,Japan,Yokohama,73654,home kitchen,Rice Cooker,HO 382,1,34871.85,JPY,10%,"¥1,136.15",5.380,debit,Returnd,TRUE,ordered twice,2,391,9,0,901.71,Google Ads,,14-Sep-2024 00:00,Address contains special characters and courier could not read it.,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00914,in-store,CUST-001303,Ava Dubois,ava.dubois602@gmail.com,+63 963 082 1503,23,female,28 Jan 2025,ORD-XVL5OROP,2026-02-03,05/02/26, 20260307 ,GMT+1,United States,Seattle,9623,Apparel,Sunglasses,SKU-FAS-6918,2,$16.92,USD,3.2%,$4.52,1.827,PayPal,complete,No,none,5,430,26,0,541.82,none,N,NA,Address contains special characters and courier could not read it.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-01703,partner-api,CUST-000112,Zoë Kowalski,zo.kowalski577@gmail.com,+63 948 390 9534,None,Prefer not to say,23/07/22,ORD-VKWSFSGK,2025/08/09,08/14/2025 12:00 AM,02/09/25,UTC+8,Germany,Hamburg,53597,Home & Kitchen,Bamboo Organizer,SKU-HOM-9309,1,219.82,EUR,8%,EUR 27.42,8373 g,Apple Pay,awaiting payment,No,,2,262,8,0,943.85,Organic,churn risk,22 Oct 2025,The item was damaged when opened.,batch_B_latin1,Duplicate order records possible due to API retry.
GM-01651,Call Center,CUST-000097,Mateo Wong,mateo.wong579@outlook.com,+63 941 808 8352,42,unknown,22-09-2023,ORD-QA2VXQI7,13 Nov 2024,11/16/2024,25-Nov-2024 00:00,Europe/Zurich,France,Nice,21479,Electronic,Noise-Cancelling Headphones,SKU-ELE-7560,1,€777.84,EUR,0%,13.80,?,card,Delivered,No,,4,438,6,0,789.59,none,Dormant,20-Dec-2024 00:00,Address contains special characters and courier could not read it.,api_stream_v2,Dates came from mixed regional settings.
GM-00605,WEB,CUST-000880,ZoÃ« Nguyá»…n,zo.nguyn799@yahoo.com,+41 19 460 07 85,72,NB,28/07/21,ORD-DWLRHGVE,"Jun 03, 2025",2025/06/11,28/06/25,Europe/Zurich,Philippines,Davao,N/A,Electronics,Bluetooth Speaker,sku_151005,1,6305.86,PHP,0.17,PHP 1460.78,3.468,paypal,delivrd,No,,2,unknown,17,3,12.04,facebook,first-time,07/30/2025 12:00 AM,Great service — fast delivery!,batch_B_latin1,
GM-00662,Mobile App,CUST-001304,Jose Núñez,jose.nez612@outlook.com,None,27,Female,na,ORD-VDZ7QEMZ,18 Feb 2024,16-Feb-2024 00:00,29/02/24,,Japan,Kyoto,J3W 4M7,Health & Beauty,Hydrating Toner,BE 265,two,13927.94,JPY,21.1%,1361.34,4.408,GCASH,delivrd,No,?,5,446,16,na,1495.24,Facebook,Regular,20240312,Package arrived late.,legacy_excel_export,Dates came from mixed regional settings.
GM-00107,marketplace,CUST-001118,Paulo Reyes,paulo.reyes735@company.com,+41 88 384 25 36,51,M,10-12-2022,ORD-JBMWMNOH,12/16/2025 12:00 AM,"Dec 26, 2025",01/01/2026,GMT+1,France,NULL,0000,Electronics ,Noise-Cancelling Headphones,sku_444492,1,361.79,EUR,110.0%,"29,60",2089 g,COD,Returnd,Yes,not working,3,125,18,0,447.55,Facebook,VIP,na,Received wrong color.,batch_B_latin1,Currency conversion not yet standardized.
GM-00349,mobile,CUST-000235,André Johnson,andr.johnson482@gmail.com,+63 902 200 3642,43,Male,24 Jul 2022,ORD-D98XOWD0,20251120,22 Nov 2025,20 Nov 2025,PHT,Pilipinas,Makati,7598,Home and Kitchen,Rice Cooker,N/A,20,23.40,EUR,16.0%,23.48,7.67 kg,Apple Pay,Completed,No,,1,729,3,0,,email,At Risk,?,NULL,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-00944,web,CUST-000702,Nguyá»…n Nguyá»…n,nguyn.nguyn356@company.com,+1 (1) 700-3253,99,Male,09/22/2022,ORD-67YI2M9L,03/17/2025,26-03-2025,2025/03/24,Asia/Manila,Brazil,São Paulo,30491,SPORTS,Foam Roller,,1,"R$1,085.70",BRL,14.9%,BRL 98.39,6.751,GCASH,Delivered,No,,1,271,2,0,1452.97,,loyal,22/05/25,Package arrived late.,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00792,WEB,CUST-001279,Juan Brown,juan.brown388@example..com,N/A,19,NB,"Nov 17, 2022",ORD-BK840BNZ,12-06-2025,20250622,2025-07-11 00:00,GMT+1,-,Lyon,N/A,Sporting Goods,Fitness Tracker,SP 434,2,EUR 24.90,EUR,none,8.98,2.997,debit-card,PEND,No,,5,125,2,?,113.05,Email Campaign,repeat,unknown,The size chart didnâ€™t match.,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-00976,in-store,CUST-000181,Đức Cruz,c.cruz@hotmailcom,+1 (7) 114-1891,73,Male,2021-09-29,ORD-HXEIA614,21-Feb-2024 00:00,02/22/2024 12:00 AM,2024/03/18,?,France,Marseille,4284,ELECTRONICS,4K Action Camera,EL 467,4,€274.91,EUR,8.9%,0.84,7.093,CC,ok,No,,3,419,13,2,119.79,Facebook,N,2024/03/18,Great service — fast delivery!,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-01368,Call Center,CUST-000624,ZOË FRANÇOIS,zo.franois865@gmail.com,+41 62 237 31 79,57,Non-binary,20 Mar 2024,ORD-5DV5HT3I,27/02/24,"Mar 05, 2024",45370,PST,Nippon,Osaka,0000,Health & Beauty,Hydrating Toner,sku_960368,3,17627.56,JPY,4.8%,"933,13",5.554,Apple-Pay,DELIVERED,None,,4,570,1,0,932.32,google,repeat,28 Mar 2024,El producto llegÃ³ tarde.,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01496,APP,CUST-000802,Maria O’Connor,maria.oconnor at hotmail.com,+63 902 017 3671,68,Prefer not to say,2025/01/23,ORD-2RRE05Q6,03/25/2026 12:00 AM,2026-03-29,N/A,UTC+8,Brazil,Brasília,N3N 6H3,books,AI Ethics Primer,SKU-BOO-1945,1,337.66,BRL,3.6%,169.79,3.33 kg,cash delivery,declined,No,,2,90,22,1,340.09,AFF,N/A,20260420,na,batch_A_utf8,Currency conversion not yet standardized.
GM-00747,partner-api,CUST-000529,Chloé Wilson,chlo.wilson317@gmai.com,+41 21 218 16 85,43,NB,05 Mar 2021,ORD-E8I84NWN,24 Jan 2024,02/03/2024,2024-03-03 00:00,EST,Switzerland,Basel,2759,Book,Cookbook: Asian Flavors,sku_538985,3,CHF 41.15,CHF,20.8%,3.60,N/A,COD,Completed,No,none,1 star,535,17,2,1267.4,Facebook,premium,26-Mar-2024 00:00,na,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00099,Store,CUST-000621,Olivia Cruz,olivia.cruz373@yahoo.com,+1 (9) 835-8446,61,male,None,ORD-JJ31W0GQ,11/24/2024 12:00 AM,2024-11-27 00:00,20241211,EST,United States,Seattle,79074,Sporting Goods,Fitness Tracker,SKU-SPO-4981,1,248.62,USD,6.0%,6.06,5.338,cod,delivered,No,,2,789,6,3,905.01,FB,Dormant,18/12/24,The item was damaged when opened.,batch_A_utf8,NULL
GM-00301,partner-api,CUST-000770,Aiko Núñez,aiko.nez585@yahoo.com,+63 908 327 8668,51,N/A,20241118,ORD-7LX956JD,09/29/2025,02-10-2025,31-Oct-2025 00:00,UTC+8,France,Toulouse,5624,Health & Beauty,ALOE MOISTURIZER,,1,54.17,EUR,7%,14.45,1.529,debit-card,Returned,Y,Defective,4,278,26,1,173.69,Influencer,repeat,2025-12-21 00:00,,batch_A_utf8,Some returns are recorded only in support tickets.
