record_id,source_system,customer_id,customer_name,customer_email,order_id,source_system_clean,customer_name_clean,clean_age,gender_clean,country_clean,product_category_clean,quantity_clean,unit_price_clean,discount_clean,shipping_cost_clean,item_weight_clean,payment_method_clean,order_status_clean,returned_flag_clean,satisfaction_score_clean,loyalty_points_clean,site_visits_last30_clean,support_tickets_90d_clean,distance_to_warehouse_km_clean,customer_segment_clean,order_date_clean,delivery_date_clean,delivery_duration_clean,customer_timezone,ingestion_batch,data_source_note
GM-01724,Web ,CUST-001118,Müller Santos,mller.santos at hotmail.com,ORD-NGUA8U49,Web,Müller Santos,28.0,,United States,Fashion & Apparel,2.0,134.71,16.3,22.56,0.206,Debit Card,Completed,0,5.0,0,9,3,129.58,At Risk,2026-03-04,,,JST,legacy_excel_export,Duplicate order records possible due to API retry.
GM-00336,Partner API,CUST-000701,Mia Schneider,mia.schneider811@example..com,ORD-NO5WTT3E,Partner-API,Mia Schneider,,,Brazil,Fashion & Apparel,1.0,423.77,1.5,49.98,1.65,Cash on Delivery,Returned/Refunded,,4.0,738,0,1,1185.86,New,2026-02-23,2026-02-26,3,JST,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00678,marketplace,CUST-001057, Jürgen Miller ,jrgen.miller698@example..com,ORD-HS1G35IJ,Marketplace, Jürgen Miller ,78.0,Female,Switzerland,Health & Beauty,1.0,6361.57,4.0,1722.9,2.668,GCash,Pending,0,1.0,352,11,0,1438.9,New,2024-08-01,2024-08-16,15,PHT,batch_B_latin1,Dates came from mixed regional settings.
GM-00951,Web ,CUST-001045,Sofia Davis,sofia.davis571@outlook.com,ORD-1VMPBWM0,Web,Sofia Davis,67.0,Female,France,Fashion & Apparel,2.0,100.85,12.0,2.03,1.487,Apple Pay,Completed,0,5.0,474,13,0,1220.32,Occasional,2024-12-30,2025-01-05,6,CET,api_stream_v2,Dates came from mixed regional settings.
GM-01473,call centre,CUST-000380,Jay Santos,jay.santos330@hotmail.com,ORD-DL2076J7,Call Center,Jay Santos,53.0,Female,Switzerland,Home & Kitchen,,199.11,2.0,6.34,1.474174,GCash,Completed,0,4.0,709,12,4,1162.8,VIP,2024-09-28,2024-10-07,9,EST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00983,APP,CUST-000851,MarÃ­a HernÃ¡ndez,mara.hernndez676@outlook.com,ORD-8S11UGVB,Mobile App,María Hernández,65.0,Female,United States,Health & Beauty,5.0,82.15,20.0,29.3,4.43612976,Cash on Delivery,Shipped,0,3.0,205,3,2,620.25,Loyal,2024-08-09,,,,batch_A_utf8,Currency conversion not yet standardized.
GM-00322,Store,CUST-000093,Nguyá»…n Reyes,nguyn.reyes685@example..com,ORD-D96JDO7N,In-Store,Nguyá»…n Reyes,22.0,,Singapore,Books & Media,2.0,29.52,23.5,3.04,939.0,Credit Card,Completed,0,5.0,766,9,1,24.96,Loyal,2025-10-08,2025-11-05,28,PST,legacy_excel_export,Currency conversion not yet standardized.
GM-01933,APP,CUST-000526,Noah Johnson,noah.johnson942@company.com,ORD-EU8YL8B8,Mobile App,Noah Johnson,34.0,Female,United States,Sports & Fitness,1.0,119.4,0.4,27.27,6.056,Credit Card,Returned/Refunded,,4.0,663,15,6,1021.34,New,2025-03-16,2025-03-17,1,PST,batch_B_latin1,Some returns are recorded only in support tickets.
GM-01767,Market Place,CUST-001006,Liam Garcia,liam.garcia687@gmai.com,ORD-3B0JUH5A,Marketplace,Liam Garcia,34.0,Prefer not to say,Switzerland,Sports & Fitness,1.0,8196.49,11.8,518.77,5.55,Credit Card,Completed,0,4.0,0,8,1,306.22,New,2024-02-08,2024-02-28,20,AEST,api_stream_v2,Duplicate order records possible due to API retry.
GM-01304,Mobile App,CUST-000795,Emma Wong,emma.wong801@gmai.com,ORD-N25RHYX3,Mobile App,Emma Wong,75.0,Male,Australia,Books & Media,1.0,78.07,21.9,52.1,7.71,Debit Card,Completed,0,5.0,437,4,0,289.58,Occasional,2024-10-17,2024-11-06,20,,legacy_excel_export,Dates came from mixed regional settings.
GM-00840,partner-api,CUST-001178,Søren Nguyễn,sren.nguyn202@yahoo.com,ORD-QZNMM2SN,Partner-API,Søren Nguyễn,34.0,Male,Singapore,Fashion & Apparel,1.0,52.25,26.3,32.11,1.445,Cash on Delivery,Pending,0,5.0,298,13,,0.0,Occasional,2024-11-15,2024-12-13,28,AEST,api_stream_v2,Currency conversion not yet standardized.
GM-01527,partner-api,CUST-000310,Juan Kim,juan.kim129@yahoo.com,ORD-MN77KBET,Partner-API,Juan Kim,71.0,Male,France,Health & Beauty,,40.84,22.5,21.45,5.234451679999999,Cash on Delivery,Pending,0,3.0,885,,1,413.87,New,2025-12-16,2026-01-05,20,PHT,legacy_excel_export,Currency conversion not yet standardized.
GM-01617,call centre,CUST-000102,Nguyá»…n Miller,nguyn.miller440@example..com,ORD-APKTQ522,Call Center,Nguyá»…n Miller,24.0,Non-Binary,United States,Fashion & Apparel,1.0,24.16,4.7,2.03,,Cash on Delivery,Completed,0,3.0,359,1,1,128.04,Loyal,2024-09-24,2024-10-20,26,UTC+8,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00608,web,CUST-000297,Chloé Tan,chlo.tan655@outlook.com,ORD-E75F762H,Web,Chloé Tan,28.0,Female,United States,Books & Media,2.0,74.31,21.4,21.15,0.65,,Pending,0,3.0,497,,0,84.26,VIP,2025-05-14,2025-06-03,20,PHT,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01460,Partner API,CUST-000426,Yuki Smith,yuki.smith799@example..com,ORD-Q2PZAKFE,Partner-API,Yuki Smith,,Female,Philippines,Electronics,2.0,37316.95,10.0,1763.9,6.94,Debit Card,Completed,0,2.0,648,7,1,22.46,VIP,2025-02-09,2025-03-02,21,AEST,batch_B_latin1,Dates came from mixed regional settings.
GM-01894,in-store,CUST-001010,Müller Reyes,mller.reyes721@outlook.com,ORD-N7IBYAWK,In-Store,Müller Reyes,62.0,Non-Binary,Australia,Sports & Fitness,2.0,205.54,10.7,42.12,5.04,Apple Pay,Shipped,0,5.0,679,21,0,1260.27,New,2025-01-21,,,AEST,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-00319,Market Place,CUST-001002,,andr.wilson982@yahoo.com,ORD-TP3CZBAM,Marketplace,,45.0,Non-Binary,Brazil,Fashion & Apparel,1.0,554.57,7.4,165.71,3.723,Bank Transfer,Completed,0,1.0,198,3,2,,New,2024-07-20,2024-07-30,10,Europe/Zurich,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-01847,APP,CUST-000558,Renée François,rene.franois at company.com,ORD-5QQOLIZI,Mobile App,Renée François,36.0,Female,Singapore,Sports & Fitness,100.0,240.54,18.4,11.83,6.698,Apple Pay,Shipped,0,2.0,362,1,1,27.11,Occasional,2024-07-13,2024-07-16,3,,batch_B_latin1,Some returns are recorded only in support tickets.
GM-00018,Call Center,CUST-000421,Mateo García,mateo.garca146@company.com,ORD-L2Z0LJCH,Call Center,Mateo García,65.0,Male,Brazil,Sports & Fitness,1.0,816.26,6.1,97.29,6.87,Credit Card,Completed,0,1.0,706,500,0,980.65,Occasional,2024-11-25,2024-12-21,26,AEST,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-01525,WEB,CUST-000589,Jose Garcia,jose.garcia852@gmail.com,ORD-3H7NICMT,Web,Jose Garcia,78.0,Male,Canada,Health & Beauty,2.0,119.01,11.0,9.15,2.25,GCash,Completed,0,3.0,252,17,0,862.66,At Risk,2025-07-27,2025-08-06,10,America/New_York,batch_A_utf8,Some returns are recorded only in support tickets.
GM-00444,web,CUST-000973,Mia Reyes,mia.reyes831@example..com,ORD-HW6QGLR9,Web,Mia Reyes,59.0,,United States,Sports & Fitness,2.0,199.9,19.8,19.52,3.672,Unknown Card,Shipped,0,1.0,90,18,1,447.67,Loyal,,2025-02-23,,America/New_York,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01787,APP,CUST-000177,Liam Müller,liam.mller at example..com,ORD-CSD30BVA,Mobile App,Liam Müller,73.0,Male,Brazil,Health & Beauty,5.0,137.27,0.02,144.32,3877.0,GCash,Completed,0,1.0,126,4,,,Occasional,2024-07-14,2024-08-05,22,JST,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00161,,CUST-001159,Emma Wilson,emma.wilson113@example..com,ORD-GNTUSJXB,,Emma Wilson,57.0,Female,Canada,Home & Kitchen,1.0,303.86,0.7,29.91,14.022,PayPal,Cancelled,0,5.0,225,5,1,1188.25,Occasional,2024-08-12,,,PST,batch_C_windows1252,Duplicate order records possible due to API retry.
GM-01238,Store,CUST-000377,Siti Johnson,siti.johnson651@outlook.com,ORD-L79A4HMK,In-Store,Siti Johnson,33.0,Male,Australia,Sports & Fitness,1.0,287.41,13.9,9.9,1113.0,Cash on Delivery,Completed,0,5.0,288,7,0,969.53,At Risk,2025-08-09,2025-09-03,25,Asia/Manila,legacy_excel_export,
GM-01477,marketplace,CUST-000745,Noah Kowalski,noah.kowalski818@example..com,ORD-XTMAQSEY,Marketplace,Noah Kowalski,18.0,,United States,Electronics,1.0,164.41,0.15,23.62,2.05,Cash on Delivery,Completed,0,3.0,862,9,2,529.01,New,2025-01-21,2025-02-02,12,,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01405,Partner API,CUST-000919,Jay Cruz,jay.cruz433@gmai.com,ORD-ZLGN6WBC,Partner-API,Jay Cruz,22.0,Female,Japan,Home & Kitchen,1.0,,3.1,131.59,5531.0,Credit Card,Completed,0,2.0,182,19,1,1122.82,Occasional,2025-12-13,2025-12-28,15,PST,batch_C_windows1252,Currency conversion not yet standardized.
GM-01973,Market Place,CUST-001099,,rene.wilson823@company.com,ORD-52BN2MYU,Marketplace,,49.0,,Switzerland,Fashion & Apparel,2.0,182.9,13.1,27.56,,,Completed,0,5.0,,13,2,1230.66,At Risk,2026-07-06,,,AEST,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-00114,Store,CUST-000020,Ana Dela Cruz,ana.dela.cruz210@company.com,ORD-M3I0GXHC,In-Store,Ana Dela Cruz,,Male,United States,Books & Media,1.0,27.25,4.3,3.56,3.282,GCash,Returned/Refunded,,2.0,823,0,0,544.63,VIP,2026-01-01,2026-01-29,28,CET,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-00134,web,CUST-000932,Zoë Kowalski,zo.kowalski616@yahoo.com,ORD-U0UP229E,Web,Zoë Kowalski,74.0,Non-Binary,Singapore,Books & Media,2.0,76.95,8.7,25.09,5.552,,Returned/Refunded,,,370,17,0,31.58,Occasional,2026-01-08,2026-01-09,1,PHT,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00260,in-store,CUST-000910,Paulo Kim,paulo.kim581@gmai.com,ORD-I8GPW3O4,In-Store,Paulo Kim,25.0,Non-Binary,Australia,Home & Kitchen,,,20.6,23.44,6920.0,Cash on Delivery,Completed,0,2.0,779,21,1,,Loyal,2026-01-15,2026-01-22,7,EST,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-00808,Partner API,CUST-000958,Björk O’Connor,,ORD-0P8QTDNN,Partner-API,Björk O'Connor,49.0,Non-Binary,Canada,Sports & Fitness,1.0,139.14,8.3,31.74,1.714,Credit Card,Completed,0,1.0,426,29,0,99.59,Occasional,2025-02-10,,,Europe/Zurich,batch_A_utf8,Duplicate order records possible due to API retry.
GM-01269,Web ,CUST-000923,Müller François,mller.franois261@gmail.com,ORD-6EMI6M7U,Web,Müller François,27.0,,Philippines,Sports & Fitness,3.0,12962.75,,1911.48,0.259,Credit Card,Returned/Refunded,,1.0,833,9,0,,,2025-12-24,2026-01-22,29,PHT,api_stream_v2,Legacy export may contain mojibake in names/cities.
GM-00939,in-store,CUST-000183,Juan Miller,juan.miller467@gmai.com,ORD-AFRW3J8E,In-Store,Juan Miller,33.0,Male,Philippines,Fashion & Apparel,,9112.02,2.5,1837.15,1.221,Bank Transfer,Completed,0,3.0,367,15,0,51.35,New,,2024-03-14,,,batch_C_windows1252,
GM-00056,Web ,CUST-000262,François Smith,franois.smith997@outlook.com,ORD-3HDNH4NR,Web,François Smith,16.0,Non-Binary,Philippines,Home & Kitchen,3.0,2473.37,7.0,801.75,3.32,GCash,Failed,0,1.0,143,12,,12.02,VIP,2024-04-25,2024-05-05,10,EST,api_stream_v2,Currency conversion not yet standardized.
GM-00268,Market Place,,Siti François,,ORD-SRF04F69,Marketplace,Siti François,71.0,Male,Brazil,Books & Media,3.0,272.67,23.8,97.76,7.167,Debit Card,Completed,0,3.0,664,1,1,1060.33,Occasional,2024-05-18,2024-05-26,8,JST,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01275,Mobile App,CUST-000236,Aiko Brown,aiko.brown29@gmai.com,ORD-3ZSUKC8R,Mobile App,Aiko Brown,24.0,,Canada,Health & Beauty,2.0,,20.1,8.02,2.218,Credit Card,Completed,0,1.0,694,26,0,656.22,Occasional,2024-11-23,2024-11-29,6,AEST,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00572,call centre,CUST-001144,Amina O’Connor,amina.oconnor784@example..com,ORD-H3RKNR59,Call Center,Amina O'Connor,57.0,Non-Binary,Japan,Sports & Fitness,1.0,38629.12,2.0,4093.83,3.022,Cash on Delivery,Failed,0,2.0,158,5,0,938.75,Occasional,2026-01-20,2026-01-29,9,Europe/Zurich,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01303,WEB,CUST-000783,Ava Müller,ava.mller30@hotmail.com,ORD-30SRX8N4,Web,Ava Müller,34.0,,,Sports & Fitness,1.0,333.22,17.8,38.3,5.44,Debit Card,Completed,0,2.0,354,0,,29.56,VIP,2025-09-07,2025-09-22,15,Asia/Manila,legacy_excel_export,Dates came from mixed regional settings.
GM-01316,WEB,CUST-000765,MÃ¼ller Kowalski,mller.kowalski492@gmail.com,ORD-W5T5CXWD,Web,Müller Kowalski,23.0,Female,France,Electronics,2.0,621.64,3.0,12.96,4.507,Cash on Delivery,Completed,0,4.0,485,7,0,774.48,At Risk,2024-06-15,2024-07-02,17,Europe/Zurich,api_stream_v2,Currency conversion not yet standardized.
GM-01208,,CUST-001182,Siti Garcia,siti.garcia833@company.com,ORD-HZEA6IZZ,,Siti Garcia,32.0,Prefer not to say,,Health & Beauty,1.0,128.97,19.5,5.23,6.193,GCash,Shipped,0,1.0,0,9,,297.11,At Risk,2026-03-29,2026-06-04,67,America/New_York,batch_C_windows1252,Some returns are recorded only in support tickets.
GM-01425,APP,CUST-000629,Olivia O’Connor,olivia.oconnor at company.com,ORD-PFSG7ZLU,Mobile App,Olivia O'Connor,75.0,Non-Binary,,Books & Media,1.0,70.7,27.0,18.34,2599.0,Apple Pay,Completed,0,,317,11,2,568.96,At Risk,2024-08-01,,,,batch_C_windows1252,Dates came from mixed regional settings.
GM-00783,Market Place,CUST-000119,Olivia Wong,olivia.wong558@gmai.com,ORD-P0OCXNO5,Marketplace,Olivia Wong,17.0,Non-Binary,Singapore,Books & Media,3.0,94.51,0.8,5.6,3254.0,PayPal,Cancelled,0,2.0,407,2,0,,Loyal,2026-07-21,2026-08-06,16,EST,legacy_excel_export,Currency conversion not yet standardized.
GM-01289,Store,CUST-000880,Isabella Tan,isabella.tan97@company.com,ORD-BSGN2AOL,In-Store,Isabella Tan,61.0,Non-Binary,France,Electronics,3.0,218.81,26.4,10.02,1.47,PayPal,Completed,0,5.0,380,6,0,1153.36,Occasional,2024-05-10,2024-05-28,18,GMT+1,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-00619,mobile,CUST-000066,Renée Cruz,rene.cruz532@gmai.com,ORD-AT1PTG3A,Mobile App,Renée Cruz,33.0,,Japan,Home & Kitchen,2.0,35079.82,2.0,428.89,13624.0,Cash on Delivery,Returned/Refunded,,1.0,10,6,4,219.59,VIP,2024-08-04,2024-08-29,25,Europe/Zurich,batch_A_utf8,Duplicate order records possible due to API retry.
GM-01486,Store,CUST-000010,Björk Wilson,bjrk.wilson659@outlook.com,ORD-LMYMVBNJ,In-Store,Björk Wilson,74.0,,United States,Electronics,3.0,,0.7,11.43,1.1566596,,Completed,0,2.0,302,14,0,155.3,New,,2025-09-28,,EST,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-00313,call centre,CUST-000094,Jay Miller,jay.miller262@gmai.com,ORD-IJKNQWK2,Call Center,Jay Miller,44.0,Female,United States,Health & Beauty,2.0,94.49,4.3,25.32,1.01,Bank Transfer,Completed,0,4.0,298,10,1,716.82,At Risk,2024-02-24,,,PHT,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-00427,Market Place,CUST-000895,Nguyễn Wong,nguyn.wong809@outlook.com,ORD-OBPKAHB1,Marketplace,Nguyễn Wong,20.0,Prefer not to say,United States,Sports & Fitness,1.0,236.29,26.0,6.33,0.7847141599999999,PayPal,Pending,0,4.0,733,9,2,1185.44,,2026-01-08,2026-02-07,30,PHT,batch_C_windows1252,"Merged from checkout, CRM, and support extracts."
GM-01831,call centre,CUST-000919,André Kim,andr.kim459@gmai.com,ORD-PQPPFFA2,Call Center,André Kim,45.0,Non-Binary,Australia,,2.0,97.37,15.4,45.13,5.499,GCash,Completed,0,4.0,824,12,2,1014.7,,,2024-10-28,,PST,api_stream_v2,Currency conversion not yet standardized.
GM-00215,Market Place,CUST-000566,Ana Kowalski,ana.kowalski669@gmai.com,ORD-CTZGWKID,Marketplace,Ana Kowalski,65.0,,Australia,Health & Beauty,1.0,159.43,4.6,27.77,4.252,Debit Card,Cancelled,0,5.0,410,28,0,1350.0,Loyal,2024-09-11,2024-09-29,18,JST,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01141,Web ,CUST-000571,Äá»©c Garcia,c.garcia911@gmail.com,ORD-A7NQM47P,Web,Đức Garcia,64.0,Male,,Health & Beauty,1.0,9533.46,0.17,1655.96,7.086,PayPal,Failed,0,2.0,52,7,1,690.29,Occasional,2026-06-27,2026-07-31,34,CET,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00217,APP,CUST-000169,Ethan Schneider,ethan.schneider911@company.com,ORD-FOIJOCVS,Mobile App,Ethan Schneider,72.0,,Germany,Fashion & Apparel,,170.3,33.0,0.51,3368.0,Bank Transfer,Returned/Refunded,,4.0,509,4,3,402.9,VIP,2025-12-05,,,GMT+1,legacy_excel_export,Currency conversion not yet standardized.
GM-00094,APP,CUST-000709,Mia Brown,mia.brown892@outlook.com,ORD-HVFIJMCJ,Mobile App,Mia Brown,54.0,Male,Philippines,Fashion & Apparel,1.0,6142.32,14.0,877.09,4.87,Debit Card,Completed,0,4.0,707,9,0,6.98,Occasional,2025-05-19,2025-06-09,21,America/New_York,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00640,call centre,CUST-000844,Chloe Johnson,chloe.johnson591@yahoo.com,ORD-XNLPTQ95,Call Center,Chloe Johnson,67.0,Male,France,Electronics,1.0,544.04,5.7,24.51,,Cash on Delivery,Completed,0,2.0,424,13,0,683.88,Loyal,2024-02-13,2024-03-08,24,PHT,batch_C_windows1252,Potential duplicate from API retry.
GM-00806,in-store,CUST-001339,Renée Hernández,rene.hernndez448@hotmail.com,ORD-KEC84O1V,In-Store,Renée Hernández,22.0,Prefer not to say,Canada,Books & Media,2.0,,0.35,2.29,1.969,Apple Pay,Completed,0,2.0,,15,1,1052.64,,2024-02-25,2024-03-02,6,AEST,batch_C_windows1252,Legacy export may contain mojibake in names/cities.
GM-00540,Market Place,CUST-000491,Isabella Mendoza,isabella.mendoza533@example..com,ORD-LQBY7JNC,Marketplace,Isabella Mendoza,67.0,Prefer not to say,Philippines,Health & Beauty,4.0,7638.38,0.24,749.65,6.475,PayPal,Completed,0,4.0,65,15,1,0.0,,2025-06-18,2025-07-15,27,GMT+1,batch_A_utf8,Legacy export may contain mojibake in names/cities.
GM-00651,,CUST-000698,Zoë Cruz,zo.cruz531@hotmail.com,ORD-43PO4T2J,,Zoë Cruz,71.0,,Japan,Health & Beauty,3.0,164.77,12.4,7.36,1.623,Credit Card,Cancelled,0,5.0,340,7,0,574.85,At Risk,2024-02-10,2024-02-26,16,AEST,batch_B_latin1,Legacy export may contain mojibake in names/cities.
GM-00965,Mobile App,,OLIVIA GONZALES,olivia.gonzales563@outlook.com,ORD-FVO60OWJ,Mobile App,OLIVIA GONZALES,,Female,France,Health & Beauty,1.0,45.03,6.7,18.53,2.92,Debit Card,Cancelled,0,2.0,307,21,2,411.71,New,2025-10-11,2025-11-26,46,,batch_A_utf8,Dates came from mixed regional settings.
GM-01958,call centre,CUST-000683, Liam Dubois ,liam.dubois295@outlook.com,ORD-BLCOLG67,Call Center, Liam Dubois ,23.0,Female,France,Sports & Fitness,1.0,118.36,16.4,22.55,,PayPal,Completed,0,3.0,,8,0,866.6,New,,2024-12-27,,JST,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-00558,web,CUST-000771,Zoë Lopez,zo.lopez766@outlook.com,ORD-EBNBW6GL,Web,Zoë Lopez,17.0,Female,Switzerland,Books & Media,2.0,20.95,29.0,1.48,4.131,Apple Pay,Shipped,0,5.0,365,26,0,212.51,VIP,2024-03-10,2024-04-04,25,AEST,api_stream_v2,"Merged from checkout, CRM, and support extracts."
GM-01533,Call Center,CUST-000392,Müller Kim,mller.kim29@yahoo.com,ORD-CRNW3LIQ,Call Center,Müller Kim,24.0,Female,United States,Health & Beauty,1.0,147.13,32.6,19.75,0.939,PayPal,Completed,0,3.0,663,6,1,529.8,Occasional,2024-01-16,2024-02-14,29,America/New_York,legacy_excel_export,"Merged from checkout, CRM, and support extracts."
GM-01313,web,CUST-000316,Ethan Kim,ethan.kim772@gmai.com,ORD-7VER18U5,Web,Ethan Kim,,Male,Singapore,Sports & Fitness,1.0,99.34,,42.28,1.94,GCash,Pending,0,3.0,333,0,4,34.49,VIP,2025-07-19,2025-08-16,28,AEST,batch_B_latin1,Currency conversion not yet standardized.
GM-01524,Market Place,CUST-000932,Isabella Hernández,isabella.hernndez345@hotmail.com,ORD-EL1KG336,Marketplace,Isabella Hernández,54.0,Male,Brazil,Sports & Fitness,,256.28,18.7,159.3,5.27,PayPal,Returned/Refunded,,2.0,207,14,0,811.06,At Risk,2025-09-08,2025-09-27,19,JST,batch_A_utf8,Duplicate order records possible due to API retry.
GM-00230,marketplace,CUST-001221,Zoë Nguyễn,zo.nguyn349@gmail.com,ORD-6K9Y8PZE,Marketplace,Zoë Nguyễn,59.0,,Switzerland,Electronics,1.0,78.19,1.5,,3.343,Bank Transfer,Shipped,0,1.0,694,0,2,139.16,At Risk,2026-03-09,2026-03-24,15,GMT+1,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00829,mobile,CUST-001262,Jose Lopez,jose.lopez775@gmai.com,ORD-BXDZLPQN,Mobile App,Jose Lopez,29.0,Female,France,Electronics,2.0,632.23,5.3,24.22,7.193969119999999,,Completed,0,2.0,459,0,,428.82,At Risk,2025-12-07,2026-01-04,28,,legacy_excel_export,Some returns are recorded only in support tickets.
GM-00293,in-store,CUST-000368,Đức Reyes,c.reyes288@yahoo.com,ORD-E3ZIEXOG,In-Store,Đức Reyes,26.0,,Brazil,Sports & Fitness,2.0,355.51,7.1,51.34,7.995,Apple Pay,Cancelled,0,,756,6,0,9999.0,At Risk,2024-09-14,2024-09-27,13,GMT+1,batch_A_utf8,Some returns are recorded only in support tickets.
GM-01235,,CUST-001174,ZoÃ« Kowalski,zo.kowalski39@company.com,ORD-65XYE6TR,,Zoë Kowalski,41.0,Female,Germany,Sports & Fitness,2.0,101.95,0.8,25.36,5.164,PayPal,Completed,0,5.0,383,10,1,432.62,Loyal,2024-02-17,2024-03-14,26,GMT+1,api_stream_v2,Some returns are recorded only in support tickets.
GM-01785,WEB,CUST-001056,,juan.hernndez529@hotmail.com,ORD-EL5UR4EM,Web,,31.0,Female,Singapore,Health & Beauty,1.0,198.31,11.1,44.71,1.591,Unknown Card,Returned/Refunded,,5.0,,21,1,7.26,Occasional,2024-12-19,2025-01-14,26,,batch_B_latin1,Currency conversion not yet standardized.
GM-01087,in-store,CUST-001111,Isabella Kowalski,isabella.kowalski610@example..com,ORD-6O7FBORY,In-Store,Isabella Kowalski,31.0,,Canada,Sports & Fitness,4.0,,0.8,,4.914,PayPal,Returned/Refunded,,3.0,990,6,2,284.15,New,2025-12-11,,,Europe/Zurich,batch_C_windows1252,Currency conversion not yet standardized.
GM-01818,mobile,CUST-001050,AndrÃ© Kim,andr.kim359@gmail.com,ORD-PPI193X6,Mobile App,André Kim,54.0,Female,Germany,Fashion & Apparel,1.0,233.22,39.7,28.86,5.07,Debit Card,Shipped,0,3.0,270,9,1,1235.23,Loyal,2024-12-21,2025-01-14,24,America/New_York,legacy_excel_export,Legacy export may contain mojibake in names/cities.
GM-01531,Mobile App,CUST-001170,Ana Dela Cruz,ana.dela.cruz617@yahoo.com,ORD-OHC70SW0,Mobile App,Ana Dela Cruz,27.0,Female,Japan,Books & Media,1.0,6599.21,6.8,,1.59,Apple Pay,Cancelled,0,,450,12,0,712.22,VIP,2025-09-22,,,Europe/Zurich,batch_A_utf8,"Merged from checkout, CRM, and support extracts."
GM-01713,Mobile App,,Chloé Miller,chlo.miller899@gmail.com,,Mobile App,Chloé Miller,61.0,Female,Germany,Electronics,,255.85,9.0,16.8,,Cash on Delivery,Completed,0,3.0,0,9,0,634.14,Loyal,2024-11-13,2024-11-30,17,America/New_York,batch_A_utf8,Dates came from mixed regional settings.
